run_id,experiment_id,model_name,model_type,target,feature_schema_version,sweep_stage,log_loss_train,train_log_loss,accuracy_train,train_accuracy,log_loss_val,val_log_loss,accuracy_val,val_accuracy,log_loss_test,test_log_loss,accuracy_test,test_accuracy,param_colsample_bytree,param_early_stopping_rounds,param_eval_metric,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_n_jobs,param_num_class,param_objective,param_random_state,param_subsample,param_tree_method,param_C,param_class_weight,param_dual,param_fit_intercept,param_intercept_scaling,param_l1_ratio,param_max_iter,param_penalty,param_solver,param_target_type,param_tol,param_verbose,param_warm_start,param_multi_class,param_max_features,param_min_samples_leaf
41633002428f41ca92bc8ffea3ca23c8,115910377377471266,unknown,xgboost,result_3way,v1,smoke,0.9068415435107917,0.9068415435107917,0.5779554540262707,0.5779554540262707,0.9551754047253109,0.9551754047253109,0.56,0.56,1.0217019080698573,1.0217019080698573,0.5026595744680851,0.5026595744680851,0.7,30,mlogloss,0,0.1,2,5,300,-1,3,multi:softprob,42,0.7,hist,,,,,,,,,,,,,,,,
784bf0c48d904797a93becc5a0ea9c35,115910377377471266,unknown,xgboost,result_3way,v1,smoke,0.906840145102994,0.906840145102994,0.5779554540262707,0.5779554540262707,0.9552361815655432,0.9552361815655432,0.56,0.56,1.0217121782912038,1.0217121782912038,0.5026595744680851,0.5026595744680851,0.7,30,mlogloss,0.2,0.1,2,5,300,-1,3,multi:softprob,42,0.7,hist,,,,,,,,,,,,,,,,
d4a6ce962e9141939afcbff560f9d5aa,115910377377471266,unknown,xgboost,result_3way,v1,smoke,0.8375740281226424,0.8375740281226424,0.6304968589377499,0.6304968589377499,0.9536865090986024,0.9536865090986024,0.5653333333333334,0.5653333333333334,1.0225028535709821,1.0225028535709821,0.48936170212765956,0.48936170212765956,0.7,30,mlogloss,0.2,0.05,3,5,300,-1,3,multi:softprob,42,0.7,hist,,,,,,,,,,,,,,,,
281cea8ab1834ffe887b4b67158217a7,115910377377471266,unknown,xgboost,result_3way,v1,smoke,0.897428573610303,0.897428573610303,0.5762421473443746,0.5762421473443746,0.9536508831098971,0.9536508831098971,0.5626666666666666,0.5626666666666666,1.0228398014526503,1.0228398014526503,0.4920212765957447,0.4920212765957447,0.9,30,mlogloss,0,0.1,2,5,300,-1,3,multi:softprob,42,0.9,hist,,,,,,,,,,,,,,,,
f6ad2501c69a46019096d0519c794bd7,115910377377471266,unknown,xgboost,result_3way,v1,smoke,0.8974397944257081,0.8974397944257081,0.5762421473443746,0.5762421473443746,0.9536199060056908,0.9536199060056908,0.5626666666666666,0.5626666666666666,1.0228407534242503,1.0228407534242503,0.4920212765957447,0.4920212765957447,0.9,30,mlogloss,0.2,0.1,2,5,300,-1,3,multi:softprob,42,0.9,hist,,,,,,,,,,,,,,,,
4af7a531f0644c90b5b37e5259a196b2,115910377377471266,unknown,xgboost,result_3way,v1,smoke,0.8376482937608051,0.8376482937608051,0.6310679611650486,0.6310679611650486,0.9536202638642888,0.9536202638642888,0.5653333333333334,0.5653333333333334,1.0228745032544613,1.0228745032544613,0.48936170212765956,0.48936170212765956,0.7,30,mlogloss,0,0.05,3,5,300,-1,3,multi:softprob,42,0.7,hist,,,,,,,,,,,,,,,,
46ae65bedc4749938dd37c2ff278f508,115910377377471266,unknown,xgboost,result_3way,v1,smoke,0.8582153231391539,0.8582153231391539,0.6070816676185037,0.6070816676185037,0.9561292641240916,0.9561292641240916,0.56,0.56,1.0228944863482494,1.0228944863482494,0.48936170212765956,0.48936170212765956,0.9,30,mlogloss,0.2,0.05,3,1,300,-1,3,multi:softprob,42,0.7,hist,,,,,,,,,,,,,,,,
0ec6820c283c446fb40c6afa84819604,115910377377471266,unknown,xgboost,result_3way,v1,smoke,0.8582144492612288,0.8582144492612288,0.6070816676185037,0.6070816676185037,0.956076693410041,0.956076693410041,0.56,0.56,1.0228949624533537,1.0228949624533537,0.48936170212765956,0.48936170212765956,0.9,30,mlogloss,0,0.05,3,1,300,-1,3,multi:softprob,42,0.7,hist,,,,,,,,,,,,,,,,
9ec8c8420005471f96d494c508245b74,115910377377471266,unknown,xgboost,result_3way,v1,smoke,0.8643237032520152,0.8643237032520152,0.6059394631639063,0.6059394631639063,0.9552494455338996,0.9552494455338996,0.5626666666666666,0.5626666666666666,1.0235100196282898,1.0235100196282898,0.5026595744680851,0.5026595744680851,0.9,30,mlogloss,0,0.05,3,5,300,-1,3,multi:softprob,42,0.7,hist,,,,,,,,,,,,,,,,
b75f52725e8a49319353d75fc9c3f24d,115910377377471266,unknown,xgboost,result_3way,v1,smoke,0.9029921967943442,0.9029921967943442,0.5830953740719589,0.5830953740719589,0.9556963844247076,0.9556963844247076,0.5626666666666666,0.5626666666666666,1.023897894701739,1.023897894701739,0.4973404255319149,0.4973404255319149,0.9,30,mlogloss,0,0.1,2,5,300,-1,3,multi:softprob,42,0.7,hist,,,,,,,,,,,,,,,,
d7b9ad3a5f684386ae3e96d99f6922fe,115910377377471266,unknown,xgboost,result_3way,v1,smoke,0.9029691317881633,0.9029691317881633,0.5830953740719589,0.5830953740719589,0.9557089721982623,0.9557089721982623,0.5626666666666666,0.5626666666666666,1.023899865789308,1.023899865789308,0.4973404255319149,0.4973404255319149,0.9,30,mlogloss,0.2,0.1,2,5,300,-1,3,multi:softprob,42,0.7,hist,,,,,,,,,,,,,,,,
1c66c8c5e5e3407f8f6217010fc5c2db,948035127403273704,unknown,random_forest,result_3way,v1,smoke,0.24397812764388893,0.24397812764388893,1.0,1.0,0.9692535135716747,0.9692535135716747,0.5653333333333334,0.5653333333333334,1.028401622536961,1.028401622536961,0.4867021276595745,0.4867021276595745,,,,,,None,,200,-1,,,42,,,,None,,,,,,,,,,,,,sqrt,1
1a03e0913a3f4d7b82f3a8b9e2b4d5fd,948035127403273704,unknown,random_forest,result_3way,v1,smoke,0.2431691570643141,0.2431691570643141,1.0,1.0,0.9690773293408692,0.9690773293408692,0.5653333333333334,0.5653333333333334,1.0325302494242954,1.0325302494242954,0.4787234042553192,0.4787234042553192,,,,,,None,,200,-1,,,42,,,,None,,,,,,,,,,,,,sqrt,1
b6cfa465e1f74263b26aa3f368c8d138,187578630305626047,unknown,lr,result_3way,v1,smoke,0.9566987920117007,0.9566987920117007,0.5431182181610509,0.5431182181610509,0.9787469599248176,0.9787469599248176,0.568,0.568,1.0338513697280718,1.0338513697280718,0.4787234042553192,0.4787234042553192,,,,,,,,,,,,42,,,0.01,None,,,,,2000,l2,lbfgs,,,,,,,
95fd1e1a7d184d358404597fa466a3c1,187578630305626047,unknown,lr,result_3way,v1,smoke,0.9559340373106575,0.9559340373106575,0.5459737292975443,0.5459737292975443,0.9758732568802776,0.9758732568802776,0.5653333333333334,0.5653333333333334,1.0382037750913737,1.0382037750913737,0.4787234042553192,0.4787234042553192,,,,,,,,,,,,42,,,0.01,None,,,,,2000,l2,lbfgs,,,,,,,
dfd6376d1f8348d1be3084803c766e40,115910377377471266,unknown,unknown,result_3way,v1,unknown,0.9283086542356895,0.9283086542356895,0.5642490005711023,0.5642490005711023,0.9872436568775437,0.9872436568775437,0.552,0.552,1.0442823144355038,1.0442823144355038,0.4973404255319149,0.4973404255319149,,,,,,,,,None,,,None,,,1.0,None,False,True,1,None,1000,l2,lbfgs,result_3way,0.0001,0,False,auto,,
1a182d59e0ef456ba45be439971a0c6b,115910377377471266,unknown,unknown,result_3way,v1,unknown,0.9279989169433054,0.9279989169433054,0.5653912050256996,0.5653912050256996,0.9908606159202049,0.9908606159202049,0.5466666666666666,0.5466666666666666,1.0469216288725238,1.0469216288725238,0.4973404255319149,0.4973404255319149,,,,,,,,,None,,,None,,,1.0,None,False,True,1,0.0,1000,deprecated,lbfgs,result_3way,0.0001,0,False,,,
02c0e14388764027965c2acdcc4a3f1e,187578630305626047,unknown,lr,result_3way,v1,smoke,,,,,,,,,,,,,,,,,,,,,,,,42,,,0.01,None,,,,,2000,l2,lbfgs,,,,,,,
45405cd8df464d9887e59acaa601957b,663181009510783859,unknown,xgboost,result_3way,v1,smoke,,,,,,,,,,,,,0.7,30,logloss,0,0.01,2,1,300,-1,3,multi:softprob,42,0.7,hist,,,,,,,,,,,,,,,,
932a97d3b19c4607b58fe6afc73fd9c7,663181009510783859,unknown,xgboost,result_3way,v1,smoke,,,,,,,,,,,,,0.7,30,logloss,0,0.01,2,1,300,-1,3,multi:softprob,42,0.7,hist,,,,,,,,,,,,,,,,
